NACA 2210                                       
 Alfa =  10.00000 Re =  8452390.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00105  0.16550
   0.99416  0.00202  0.15349
   0.98350  0.00378  0.13063
   0.97075  0.00585  0.10278
   0.95659  0.00811  0.07226
   0.94172  0.01044  0.04102
   0.92656  0.01277  0.01006
   0.91127  0.01508 -0.01980
   0.89593  0.01735 -0.04852
   0.88057  0.01958 -0.07630
   0.86520  0.02178 -0.10306
   0.84982  0.02393 -0.12875
   0.83443  0.02604 -0.15378
   0.81903  0.02811 -0.17798
   0.80362  0.03014 -0.20168
   0.78821  0.03213 -0.22486
   0.77279  0.03408 -0.24810
   0.75737  0.03598 -0.27037
   0.74195  0.03785 -0.29286
   0.72652  0.03968 -0.31527
   0.71109  0.04146 -0.33732
   0.69566  0.04321 -0.35951
   0.68023  0.04491 -0.38171
   0.66479  0.04656 -0.40406
   0.64936  0.04818 -0.42652
   0.63392  0.04974 -0.44940
   0.61849  0.05127 -0.47221
   0.60306  0.05274 -0.49566
   0.58763  0.05417 -0.51936
   0.57221  0.05555 -0.54320
   0.55678  0.05687 -0.56766
   0.54137  0.05815 -0.59297
   0.52596  0.05937 -0.61857
   0.51055  0.06054 -0.64488
   0.49516  0.06165 -0.67193
   0.47977  0.06270 -0.69957
   0.46439  0.06369 -0.72823
   0.44903  0.06461 -0.75797
   0.43367  0.06547 -0.78832
   0.41833  0.06626 -0.82046
   0.40300  0.06698 -0.85328
   0.38769  0.06762 -0.88770
   0.37240  0.06819 -0.92382
   0.35712  0.06867 -0.96173
   0.34187  0.06907 -1.00126
   0.32664  0.06938 -1.04363
   0.31144  0.06960 -1.08846
   0.29628  0.06972 -1.13598
   0.28114  0.06974 -1.18762
   0.26605  0.06965 -1.24363
   0.25101  0.06945 -1.30513
   0.23605  0.06913 -1.37406
   0.22119  0.06868 -1.45280
   0.20655  0.06811 -1.54841
   0.19234  0.06740 -1.67852
   0.17852  0.06640 -1.77811
   0.16491  0.06510 -1.86713
   0.15146  0.06349 -1.95089
   0.13815  0.06156 -2.03172
   0.12501  0.05932 -2.11253
   0.11207  0.05675 -2.19472
   0.09937  0.05387 -2.28084
   0.08700  0.05068 -2.37373
   0.07506  0.04721 -2.47653
   0.06373  0.04350 -2.59243
   0.05322  0.03964 -2.72585
   0.04377  0.03577 -2.87868
   0.03556  0.03202 -3.05234
   0.02865  0.02850 -3.24466
   0.02293  0.02527 -3.45022
   0.01823  0.02232 -3.66683
   0.01438  0.01963 -3.89563
   0.01119  0.01715 -4.21572
   0.00855  0.01485 -4.60584
   0.00636  0.01268 -4.83462
   0.00455  0.01062 -5.09917
   0.00307  0.00864 -5.36434
   0.00189  0.00672 -5.58932
   0.00101  0.00485 -5.71422
   0.00040  0.00303 -5.66215
   0.00007  0.00127 -5.35560
   0.00001 -0.00042 -4.81938
   0.00021 -0.00212 -4.02755
   0.00074 -0.00384 -2.98610
   0.00160 -0.00552 -1.88039
   0.00281 -0.00714 -0.91420
   0.00436 -0.00866 -0.18959
   0.00624 -0.01010  0.30783
   0.00846 -0.01145  0.62602
   0.01106 -0.01275  0.82100
   0.01411 -0.01399  0.93088
   0.01769 -0.01520  0.98453
   0.02195 -0.01638  0.99999
   0.02706 -0.01754  0.98940
   0.03329 -0.01869  0.96085
   0.04091 -0.01982  0.92053
   0.05019 -0.02089  0.87357
   0.06119 -0.02187  0.82488
   0.07375 -0.02274  0.77813
   0.08752 -0.02347  0.73591
   0.10210 -0.02411  0.69864
   0.11721 -0.02467  0.66580
   0.13264 -0.02520  0.63651
   0.14818 -0.02573  0.60995
   0.16367 -0.02628  0.58489
   0.17906 -0.02688  0.56015
   0.19433 -0.02755  0.53345
   0.20948 -0.02824  0.50039
   0.22460 -0.02884  0.47526
   0.23975 -0.02932  0.45365
   0.25494 -0.02970  0.43447
   0.27017 -0.03000  0.41710
   0.28545 -0.03020  0.40114
   0.30077 -0.03033  0.38667
   0.31612 -0.03039  0.37357
   0.33150 -0.03037  0.36090
   0.34691 -0.03030  0.34970
   0.36235 -0.03016  0.33904
   0.37781 -0.02997  0.32930
   0.39330 -0.02973  0.32008
   0.40880 -0.02944  0.31134
   0.42432 -0.02910  0.30337
   0.43986 -0.02873  0.29557
   0.45542 -0.02831  0.28861
   0.47099 -0.02786  0.28182
   0.48657 -0.02737  0.27537
   0.50217 -0.02686  0.26902
   0.51777 -0.02631  0.26349
   0.53339 -0.02574  0.25785
   0.54902 -0.02514  0.25252
   0.56466 -0.02451  0.24752
   0.58030 -0.02387  0.24233
   0.59595 -0.02320  0.23785
   0.61161 -0.02252  0.23300
   0.62728 -0.02182  0.22869
   0.64295 -0.02109  0.22461
   0.65862 -0.02036  0.21991
   0.67430 -0.01961  0.21605
   0.68998 -0.01884  0.21227
   0.70567 -0.01806  0.20811
   0.72136 -0.01727  0.20452
   0.73705 -0.01646  0.20050
   0.75274 -0.01565  0.19714
   0.76843 -0.01482  0.19345
   0.78412 -0.01397  0.18996
   0.79981 -0.01312  0.18674
   0.81550 -0.01225  0.18365
   0.83118 -0.01138  0.17997
   0.84687 -0.01049  0.17728
   0.86255 -0.00958  0.17430
   0.87822 -0.00867  0.17201
   0.89389 -0.00774  0.16960
   0.90954 -0.00680  0.16706
   0.92514 -0.00585  0.16585
   0.94063 -0.00489  0.16475
   0.95581 -0.00393  0.16461
   0.97026 -0.00301  0.16604
   0.98326 -0.00216  0.16894
   0.99408 -0.00144  0.17462
   1.00000 -0.00105  0.16550
