viable	emission	foils	thickness	span	chord	alpha	Cl	Cd	stress	stability
0	1691.78040296822	NACA4410	0.6	45	6	12	1.7287	0.01302	28727296.6666218	343468.721356546
0	1692.98795204702	NACA4409	0.54	45	6	12	1.7276	0.01312	35443230.8880189	343444.988498088
0	1693.64207893343	NACA3305	0.5	45	10	8	1.1941	0.00774	24796035.3353066	342460.261655297
0	1693.86616955887	NACA4411	0.66	45	6	12	1.7268	0.01304	23715473.3308517	342886.439327098
0	1694.10011069095	NACA3309	0.72	40	8	12	1.6233	0.01158	13283417.3028488	376906.619540011
0	1695.45455061426	NACA3412	1.44	40	12	8	1.2478	0.00757	2212320.84269114	375589.600275073
0	1696.21350401957	NACA3411	1.32	40	12	8	1.2473	0.00757	2631789.64458946	375322.639083998
0	1696.50082209444	NACA4408	0.48	45	6	12	1.7244	0.01329	44774749.7866194	342948.676308345
0	1697.71973462395	NACA3212	0.96	40	8	12	1.6202	0.01135	7457653.17665714	374774.466669058
0	1697.77540326208	NACA3206	0.48	45	8	10	1.3909	0.0098	33558451.7544743	341758.683939523
0	1698.03770274018	NACA4412	0.72	45	6	12	1.723	0.01298	19883732.5401029	341369.515810558
0	1699.00411730985	NACA3406	0.48	40	8	12	1.6191	0.01288	29810359.8526739	380037.535761007
0	1699.8340567417	NACA3207	0.7	45	10	8	1.1902	0.00752	12609719.4095809	339225.279676368
0	1700.05497587104	NACA3308	0.64	40	8	12	1.6182	0.01171	16759006.5013886	375298.900651027
0	1700.51785404681	NACA3206	0.6	40	10	10	1.3938	0.00938	15250683.0938398	375192.488500739
0	1700.63878618282	NACA3211	0.88	40	8	12	1.6177	0.01141	8861528.97315232	373973.59479068
0	1701.52617785671	NACA3410	1.2	40	12	8	1.2438	0.00755	3175529.66529932	373344.862535094
0	1704.02488599111	NACA3210	0.8	40	8	12	1.6148	0.01144	10703228.2579428	372898.668142146
0	1707.4460144181	NACA3409	1.08	40	12	8	1.2399	0.00751	3908114.35287384	371047.991070524
0	1707.69809537058	NACA4407	0.42	45	6	12	1.7142	0.01406	58135383.0186456	342189.015164844
0	1709.16241673472	NACA3209	0.72	40	8	12	1.6104	0.01156	13177856.9731459	371549.990323957
0	1709.20140778498	NACA3206	0.6	45	10	8	1.1843	0.00752	17078148.4937538	336309.859311973
0	1709.62946498414	NACA3307	0.56	40	8	12	1.61	0.0122	21778393.6031605	373777.156106155
0	1710.11319352818	NACA4310	0.6	45	6	12	1.712	0.01277	28449778.3844834	336865.873408909
0	1710.11319352818	NACA4311	0.66	45	6	12	1.712	0.01278	23512213.5408954	336901.324846148
0	1710.77185666207	NACA4312	0.72	45	6	12	1.7114	0.01273	19749866.4359444	336519.714885952
0	1713.51628638662	NACA4309	0.54	45	6	12	1.7089	0.0129	35059583.9688212	336271.690461021
0	1714.73196710904	NACA3408	0.96	40	12	8	1.2351	0.00752	4927059.07502613	368561.831258425
0	1715.9346163513	NACA3208	0.64	40	8	12	1.6046	0.01177	16618157.1079768	369973.20923392
0	1719.33447740265	NACA4308	0.48	45	6	12	1.7036	0.01311	44234669.297428	335216.801906914
0	1722.00624359375	NACA3207	0.56	40	8	12	1.5994	0.01182	21635007.9061459	368050.353198882
0	1722.00624359375	NACA3306	0.48	40	8	12	1.5994	0.01279	29447649.6500319	371673.110768942
0	1722.47329184317	NACA3407	0.84	40	12	8	1.23	0.0075	6408769.51855599	365759.52328152
0	1723.286456206	NACA4406	0.36	45	6	12	1.7	0.01534	78473233.4722576	341903.447287256
0	1723.50601058396	NACA4212	0.72	45	6	12	1.6998	0.01257	19616000.3317858	332015.751165033
0	1724.27445090683	NACA4211	0.66	45	6	12	1.6991	0.01266	23335047.9131632	332098.108753413
0	1724.38422809581	NACA4307	0.42	45	6	12	1.699	0.01328	57619890.1812385	334262.290771764
0	1726.68954906443	NACA4210	0.6	45	6	12	1.6969	0.01273	28198848.6802745	331602.972459046
0	1727.02701227501	NACA3311	1.32	40	12	8	1.227	0.00744	2588956.86195083	363846.082860091
0	1727.4598038863	NACA3205	0.5	45	10	8	1.1728	0.00896	24353731.045346	339177.24651552
0	1730.31219630083	NACA4209	0.54	45	6	12	1.6936	0.01282	34745691.0349322	330808.896572746
0	1731.73252338791	NACA3406	0.72	40	12	8	1.2239	0.00757	8679786.75867826	362948.530477522
0	1733.25043019852	NACA3310	1.2	40	12	8	1.2229	0.00741	3122170.14608019	361528.591345178
0	1735.55064282691	NACA3206	0.48	40	8	12	1.5878	0.01266	29234074.0992376	366506.240225005
0	1735.69127856094	NACA4208	0.48	45	6	12	1.6887	0.01294	43847784.7162284	329585.468763652
0	1736.48524846265	NACA3412	1.44	45	12	6	1.0369	0.0069	2434944.72687965	332391.322138377
0	1739.92922016521	NACA3309	1.08	40	12	8	1.2185	0.00739	3840662.42356382	359117.849987236
0	1742.50966174325	NACA3212	1.44	40	12	8	1.2168	0.00696	2157358.55216106	355822.988951273
0	1742.73999527673	NACA3411	1.32	45	12	6	1.0334	0.00686	2888004.14162901	330197.276211925
0	1744.14412211254	NACA4207	0.42	45	6	12	1.681	0.01344	57009438.1369404	328776.650741471
0	1747.51875421828	NACA3308	0.96	40	12	8	1.2135	0.00739	4840892.38729188	356515.75140724
0	1749.05009383252	NACA4412	0.96	45	8	8	1.3532	0.00855	8162214.55786803	320051.747312757
0	1749.30364999468	NACA4306	0.36	45	6	12	1.6763	0.01547	77379224.2762032	334403.437108584
0	1749.35215619447	NACA3410	1.2	45	12	6	1.0297	0.00678	3481973.30773062	327617.474790995
0	1750.66298975454	NACA4412	1.2	40	10	8	1.3568	0.00831	3711459.10850228	352835.849502309
0	1751.6089709633	NACA4206	0.36	45	6	12	1.6742	0.01378	77282286.7525022	327712.140157052
0	1752.37605601224	NACA3211	1.32	40	12	8	1.2103	0.00716	2553720.04076535	353567.51681245
0	1752.85829366269	NACA4411	0.88	45	8	8	1.3504	0.00857	9693610.57602108	318990.248650101
0	1753.91564720586	NACA4411	1.1	40	10	8	1.3544	0.00828	4409130.08235219	351585.784360766
0	1755.10828827134	NACA3307	0.84	40	12	8	1.2085	0.00736	6296746.31152432	353756.28617291
0	1756.14302416404	NACA3409	1.08	45	12	6	1.0259	0.00667	4282868.45671321	324778.084812632
0	1756.66649349285	NACA4410	0.8	45	8	8	1.3476	0.00855	11704948.630641	317742.070166761
0	1756.92977644407	NACA3210	1.2	40	12	8	1.2073	0.00727	3082341.98819414	352631.744229111
0	1758.38805120141	NACA4410	1	40	10	8	1.3511	0.00826	5322048.5393251	349969.359261148
0	1758.70660054473	NACA2412	0.96	45	8	10	1.3461	0.00904	8119388.86812456	319441.193585847
0	1760.28543471468	NACA2412	1.2	40	10	10	1.3497	0.00876	3692037.41063202	351658.588185873
0	1761.42674328056	NACA4409	0.72	45	8	8	1.3441	0.00853	14413022.744087	316208.848635539
0	1762.3787932381	NACA2411	0.88	45	8	10	1.3434	0.00906	9643362.29844988	318426.795631588
0	1763.26703737838	NACA4409	0.9	40	10	8	1.3475	0.00823	6552923.41287581	348172.027051494
0	1763.8091469536	NACA2411	1.1	40	10	10	1.3471	0.00873	4385365.57437732	350322.40910204
0	1763.82742739276	NACA3408	0.96	45	12	6	1.0216	0.0065	5397785.65841022	321251.47921801
0	1764.51931049714	NACA3209	1.08	40	12	8	1.2023	0.00731	3789600.68268427	350277.700443679
0	1764.61167073592	NACA4412	1.2	45	10	6	1.1494	0.0072	4143718.626767	317469.984435636
0	1764.97468254032	NACA3306	0.72	40	12	8	1.202	0.0074	8524473.96350295	350627.550990748
0	1767.54706443618	NACA2410	0.8	45	8	10	1.3396	0.0091	11635462.4410854	317058.918427063
0	1767.54706443618	NACA4408	0.64	45	8	8	1.3396	0.00854	18180410.064196	314411.877779867
0	1769.5012974934	NACA2410	1	40	10	10	1.3429	0.00878	5289748.34095158	348628.505914779
0	1769.5012974934	NACA4408	0.8	40	10	8	1.3429	0.00823	8265231.78273684	346060.829801979
0	1771.4387231912	NACA4411	1.1	45	10	6	1.1451	0.00718	4912918.96979357	315298.602296012
0	1771.95705386914	NACA3208	0.96	40	12	8	1.1974	0.00731	4776666.29134182	347761.511774613
0	1772.44332136068	NACA2409	0.72	45	8	10	1.336	0.00912	14326165.0071425	315682.517100037
0	1774.01372934712	NACA3312	1.44	45	12	6	1.0159	0.00633	2385630.57964802	316984.14377375
0	1774.21141413897	NACA4407	0.56	45	8	8	1.3347	0.00852	23658983.9795564	312316.202657515
0	1774.38028367037	NACA2409	0.9	40	10	10	1.3393	0.00878	6513046.62476035	346981.300412322
0	1775.43547837009	NACA2312	0.96	45	8	10	1.3338	0.00897	8045197.88448447	314076.530093042
0	1775.71679227696	NACA4412	0.96	40	8	10	1.5534	0.01031	7150178.03025503	344047.20717811
0	1776.41319457744	NACA4407	0.7	40	10	8	1.3378	0.0082	10754406.5166993	343588.538627971
0	1776.51562807275	NACA3407	0.84	45	12	6	1.0145	0.00621	7001171.17665085	315383.863100478
0	1776.81977675885	NACA2312	1.2	40	10	10	1.3375	0.00865	3658664.91570003	345552.450534991
0	1776.88441290051	NACA4411	0.88	40	8	10	1.5524	0.01029	8503824.92299045	343579.253702099
0	1778.26577564647	NACA4410	1	45	10	6	1.1408	0.00711	5922309.08435596	312839.487137861
0	1778.86936796054	NACA4410	0.8	40	8	10	1.5507	0.01025	10278360.2053455	342761.905170517
0	1778.97166392668	NACA2408	0.64	45	8	10	1.3312	0.00918	18066409.2844563	314011.034588621
0	1779.78770674743	NACA4312	0.96	45	8	8	1.3306	0.00814	8025896.16516347	308851.209991162
0	1780.05972102101	NACA2311	0.88	45	8	10	1.3304	0.00898	9550044.0686748	312740.498073427
0	1780.30554132751	NACA3207	0.84	40	12	8	1.1919	0.0073	6210253.97493242	344893.436481048
0	1781.1566533606	NACA2408	0.8	40	10	10	1.3343	0.00883	8212300.81741438	344934.2754728
0	1781.69876293582	NACA2311	1.1	40	10	10	1.3339	0.00865	4342394.13529946	343911.877580228
0	1782.591667835	NACA3311	1.32	45	12	6	1.0111	0.0063	2825683.16973204	314206.208189983
0	1782.6057539559	NACA2412	0.96	40	8	12	1.5475	0.0109	7123020.79427041	343934.181809579
0	1782.64745469245	NACA4312	1.2	40	10	8	1.3332	0.00796	3646902.4789617	340372.124363968
0	1783.05187803042	NACA4212	0.96	45	8	8	1.3282	0.00646	8011419.87567272	299935.619702242
0	1783.18788516722	NACA4406	0.48	45	8	8	1.3281	0.00867	32043266.7877757	310341.411872058
0	1783.18956426767	NACA4409	0.72	40	8	10	1.547	0.01031	12659056.5930555	341534.73553768
0	1784.24042282886	NACA2411	0.88	40	8	12	1.5461	0.01091	8469314.42504222	343423.132080032
0	1784.81997080872	NACA2310	0.8	45	8	10	1.3269	0.00899	11525153.1151659	311367.468716901
0	1784.9148595088	NACA3406	0.72	45	12	6	1.0098	0.00615	9485223.97609439	312450.006863489
0	1785.22247517474	NACA4406	0.6	40	10	8	1.3313	0.00828	14566820.4927744	341002.423500833
0	1786.31604931342	NACA4311	0.88	45	8	8	1.3258	0.00829	9517023.77198515	307613.061274045
0	1786.7240707238	NACA2407	0.56	45	8	10	1.3255	0.00937	23495904.1469259	312596.603293227
0	1787.11985868801	NACA2310	1	40	10	10	1.3299	0.00869	5238540.7093838	342280.944765176
0	1787.54011354455	NACA2212	0.96	45	8	10	1.3249	0.00886	7991514.97762294	309943.058138459
0	1788.32709501128	NACA4408	0.64	40	8	10	1.5426	0.01038	15976049.579188	340074.864396617
0	1788.58573866025	NACA4409	0.9	45	10	6	1.1343	0.00687	7269833.5956411	308343.980789355
0	1788.74618741366	NACA4311	1.1	40	10	8	1.3287	0.00806	4325465.99263243	338795.551104682
0	1788.88171480747	NACA2407	0.7	40	10	10	1.3286	0.00896	10680448.8698511	342951.87198687
0	1789.02766738541	NACA2410	0.8	40	8	12	1.542	0.01106	10220694.8066311	342380.185641785
0	1789.06204464551	NACA2411	1.1	45	10	8	1.134	0.00728	4865295.70495669	310624.884094994
0	1789.42382438269	NACA2212	1.2	40	10	10	1.3282	0.00857	3633225.22694039	340949.866560807
0	1789.56477287224	NACA3206	0.72	40	12	8	1.1858	0.00728	8409585.04652396	341677.711532711
0	1790.66827769076	NACA2309	0.72	45	8	10	1.3226	0.00902	14182474.429975	309769.4589302
0	1790.96726858651	NACA2412	1.2	45	10	8	1.1328	0.00732	4083873.72577141	310295.155304663
0	1791.16960632288	NACA3212	1.44	45	12	6	1.0063	0.00543	2363086.96948499	305484.580226898
0	1792.02834905867	NACA4310	0.8	45	8	8	1.3216	0.00834	11479118.5145853	306151.396392309
0	1792.57237760584	NACA2211	0.88	45	8	10	1.3212	0.00888	9484003.4752955	308542.465833846
0	1792.8120092278	NACA2309	0.9	40	10	10	1.3257	0.00868	6446909.51276398	340331.578331285
0	1792.88519402046	NACA3411	0.66	45	6	12	1.6366	0.01219	22476687.3136854	309690.463692249
0	1793.10474839842	NACA3412	0.72	45	6	12	1.6364	0.01215	18884352.8314709	309483.532957478
0	1793.43407996537	NACA4205	0.3	45	6	12	1.6361	0.01787	108753930.875825	329664.08250283
0	1793.67150504851	NACA3310	1.2	45	12	6	1.0049	0.00619	3398111.07792415	310130.839469239
0	1794.16728316585	NACA4310	1	40	10	8	1.3247	0.00807	5218057.65675669	337031.65978202
0	1794.92245441133	NACA3405	0.6	45	12	6	1.0042	0.00615	13582975.9954281	309476.435930522
0	1794.97096061111	NACA3410	0.6	45	6	12	1.6347	0.01231	27165217.7132681	309497.514920826
0	1795.09525379203	NACA2410	1	45	10	8	1.1302	0.00726	5867280.61635616	308716.208288822
0	1795.11597492248	NACA2211	1.1	40	10	10	1.324	0.00861	4310165.55599107	339236.3612564
0	1795.21605669022	NACA2312	0.96	40	8	12	1.5367	0.01081	7073309.2436545	339380.407264894
0	1795.25402245378	NACA4408	0.8	45	10	6	1.1301	0.00686	9166814.81228999	306305.741763966
0	1795.91662906435	NACA4407	0.56	40	8	10	1.5361	0.01058	20778751.8098229	338287.955509108
0	1796.24457029921	NACA4211	0.88	45	8	8	1.3185	0.00687	9464621.99680376	297953.079078394
0	1797.66805999967	NACA2311	0.88	40	8	12	1.5346	0.01081	8406319.07164465	338563.740276692
0	1797.74064880392	NACA2308	0.64	45	8	10	1.3174	0.00906	17879122.2891698	307862.114220944
0	1797.87665594071	NACA4309	0.72	45	8	8	1.3173	0.00835	14125641.5897521	304465.810015095
0	1797.93494471362	NACA3409	0.54	45	6	12	1.632	0.01242	33481912.9481632	309009.985716518
0	1798.0126630775	NACA2210	0.8	45	8	10	1.3172	0.00891	11440901.1103298	307072.618902647
0	1799.91676299258	NACA2406	0.48	45	8	10	1.3158	0.01017	31746502.8532154	312465.536417283
0	1800.00330124676	NACA4312	0.96	40	8	10	1.5326	0.01006	7054437.26610587	334985.899265491
0	1800.13048849326	NACA2406	0.6	40	10	10	1.3203	0.00944	14446460.6749869	341442.178591196
0	1800.26601588706	NACA2308	0.8	40	10	10	1.3202	0.00872	8125518.65333918	338035.812787248
0	1800.40154328087	NACA4309	0.9	40	10	8	1.3201	0.00808	6419676.58429489	335002.930556967
0	1800.67259806848	NACA2210	1	40	10	10	1.3199	0.00863	5199150.22356243	337480.535034408
0	1801.12846293855	NACA2409	0.9	45	10	8	1.1264	0.00727	7219201.7650799	306990.799664894
0	1801.17720122541	NACA3309	1.08	45	12	6	1.0007	0.00614	4177664.94261907	307555.448534102
0	1801.40444599502	NACA2408	0.64	40	8	12	1.5314	0.01157	15860055.9610842	340159.892053359
0	1801.7133223809	NACA3211	1.32	45	12	6	1.0004	0.00547	2795780.28187117	302646.677833835
0	1802.2398435708	NACA4312	1.2	45	10	6	1.1257	0.00619	4058277.41269498	300281.473840343
0	1802.33854249386	NACA2310	0.8	40	8	12	1.5306	0.01096	10145133.2496949	337571.49388771
0	1802.33854249386	NACA4406	0.48	40	8	10	1.5306	0.01059	28180925.6935969	336189.617288821
0	1802.57206661857	NACA4311	0.88	40	8	10	1.5304	0.01007	8383312.07301249	334170.003476634
0	1802.8749182178	NACA4407	0.7	45	10	6	1.1253	0.00682	11922128.4251398	303816.499388934
0	1803.51867333837	NACA4211	1.1	40	10	8	1.3178	0.00697	4289982.00127268	328785.893455258
0	1803.86291291864	NACA3408	0.48	45	6	12	1.6266	0.01273	42235332.8710944	308358.341857599
0	1804.5570216786	NACA2212	0.96	40	8	12	1.5287	0.01072	7036485.8728279	335939.13926313
0	1804.67701278029	NACA4308	0.64	45	8	8	1.3123	0.00833	17809907.5300421	302363.426290727
0	1804.81301991708	NACA2209	0.72	45	8	10	1.3122	0.00897	14070953.3850093	305348.536553341
0	1805.90107701142	NACA2307	0.56	45	8	10	1.3114	0.00918	23245966.5773509	306020.654360346
0	1806.07492848921	NACA4310	0.8	40	8	10	1.5274	0.01007	10123922.9880987	333008.464474292
0	1807.1779129711	NACA2209	0.9	40	10	10	1.3151	0.00863	6395361.46959034	335322.909951031
0	1807.31344036491	NACA4308	0.8	40	10	8	1.315	0.00806	8093513.88360931	332616.996864402
0	1807.59283529983	NACA2211	0.88	40	8	12	1.5261	0.01077	8359757.28869862	335120.199847329
0	1807.82635942454	NACA2309	0.72	40	8	12	1.5259	0.0111	12486395.8987353	336275.395327575
0	1807.92466891096	NACA3312	0.72	45	6	12	1.6229	0.01198	18728560.3826657	304503.322327436
0	1808.36377766689	NACA3311	0.66	45	6	12	1.6225	0.01201	22283041.1624432	304480.525017425
0	1808.39765951534	NACA2307	0.7	40	10	10	1.3142	0.00881	10564689.0747842	335759.560739908
0	1808.43182137907	NACA2408	0.8	45	10	8	1.1218	0.00728	9099489.29866995	304897.749094396
0	1808.86160445414	NACA3308	0.96	45	12	6	0.9964	0.00611	5264637.46088483	305078.621809341
0	1809.98129111516	NACA2405	0.4	45	8	10	1.3084	0.01032	45457865.2072744	310209.054594283
0	1810.86217304576	NACA4309	0.72	40	8	10	1.5233	0.01009	12465120.1733688	331499.409788149
0	1810.97211996708	NACA4406	0.6	45	10	6	1.1202	0.00675	16153797.1313882	301019.700699413
0	1811.13088862883	NACA2312	1.2	45	10	8	1.1201	0.00723	4038088.77139526	303809.194507691
0	1811.24373478524	NACA2405	0.5	40	10	10	1.3121	0.00967	20673702.578487	338833.628189237
0	1811.34136248308	NACA2208	0.64	45	8	10	1.3074	0.00899	17743407.075194	303522.871159759
0	1811.34136248308	NACA4307	0.56	45	8	8	1.3074	0.00832	23175062.3022942	300355.876099721
0	1811.43753895838	NACA3310	0.6	45	6	12	1.6197	0.01211	26915949.7951798	303931.869452124
0	1812.38007985637	NACA2210	0.8	40	8	12	1.522	0.0109	10088130.6716553	334023.32311203
0	1813.24546239816	NACA4210	0.8	45	8	8	1.306	0.00763	11343620.4449519	296535.61032686
0	1813.89798666699	NACA4212	0.96	40	8	10	1.5207	0.00945	6999662.5020013	328107.012754572
0	1814.08981005514	NACA4307	0.7	40	10	8	1.31	0.00801	10530925.801223	330144.575145645
0	1814.22281600906	NACA3210	1.2	45	12	6	0.9934	0.00559	3359223.35039293	299817.829031803
0	1814.36086484275	NACA2208	0.8	40	10	10	1.3098	0.00869	8061509.11387945	333229.774070594
0	1815.06018619478	NACA3309	0.54	45	6	12	1.6164	0.01218	33161865.2508646	303117.581926866
0	1815.4158934776	NACA2308	0.64	40	8	12	1.5194	0.01134	15735777.0845444	334665.367780042
0	1816.21148580485	NACA2407	0.7	45	10	8	1.1169	0.00734	11833133.598186	302969.457617074
0	1816.26773527358	NACA3407	0.42	45	6	12	1.6153	0.01369	54781288.1752528	308117.081277642
0	1816.81703822586	NACA4308	0.64	40	8	10	1.5182	0.01011	15723349.1968905	329610.01546518
0	1817.08212883835	NACA3307	0.84	45	12	6	0.9918	0.00609	6844516.08970164	302525.530137465
0	1817.18966936512	NACA2306	0.48	45	8	10	1.3031	0.00983	31440088.0589945	305779.226259318
0	1817.48163509885	NACA2310	1	45	10	8	1.1161	0.0072	5794082.37118661	301770.503365698
0	1817.9579410841	NACA4311	1.1	45	10	6	1.1158	0.00626	4787210.71216109	296077.105770239
0	1817.9846588494	NACA2209	0.72	40	8	12	1.5172	0.01098	12415204.0484705	332474.949501487
0	1818.29115926309	NACA2306	0.6	40	10	10	1.3069	0.00921	14299840.5333185	334362.883191051
0	1818.29115926309	NACA4210	1	40	10	8	1.3069	0.00759	5147942.59199465	326799.909913348
0	1818.90238780914	NACA3212	0.72	45	6	12	1.6129	0.01185	18613158.5687359	300823.213968783
0	1819.0937692802	NACA4306	0.48	45	8	8	1.3017	0.00836	31406310.0501827	298273.849656152
0	1819.36578355378	NACA2207	0.56	45	8	10	1.3015	0.00909	23070478.4965855	301644.948666784
0	1819.38685903986	NACA2311	1.1	45	10	8	1.1149	0.00721	4783349.36636351	301272.457466393
0	1820.65700833386	NACA4405	0.5	45	10	6	1.1141	0.00673	23134798.5655013	298065.254365667
0	1820.76860002184	NACA3211	0.66	45	6	12	1.6112	0.01192	22127849.5660576	300526.08210539
0	1820.76860002184	NACA3308	0.48	45	6	12	1.6112	0.01239	41835465.5858277	302192.299655633
0	1822.49250847103	NACA2207	0.7	40	10	10	1.3038	0.00879	10481084.778347	331021.496702754
0	1822.53837928124	NACA4211	0.88	40	8	10	1.5133	0.00986	8289640.72143871	326795.452252903
0	1823.18369817944	NACA3406	0.36	45	6	12	1.609	0.01409	74272607.4452132	307514.225693456
0	1823.58923784244	NACA4307	0.56	40	8	10	1.5124	0.01024	20458163.0344223	327869.873228821
0	1824.05628609185	NACA2406	0.48	40	8	12	1.512	0.01327	27838468.3449095	339033.141913963
0	1824.14991889237	NACA2212	1.2	45	10	8	1.1119	0.00707	4008526.83234925	299055.050283742
0	1824.28147006925	NACA3210	0.6	45	6	12	1.608	0.01202	26721520.8190709	299855.724595931
0	1824.30868755413	NACA2309	0.9	45	10	8	1.1118	0.00719	7125629.01492883	299717.803307576
0	1824.30868755413	NACA4310	1	45	10	6	1.1118	0.00645	5771759.50209235	295345.459381405
0	1824.64009640363	NACA2208	0.64	40	8	12	1.5115	0.01117	15653960.1574891	330998.640219925
0	1824.94207616224	NACA2305	0.4	45	8	10	1.2974	0.00993	45075691.1647186	303988.297215572
0	1825.34066877776	NACA2307	0.56	40	8	12	1.5109	0.01186	20437872.6055995	333346.034952268
0	1825.35009757262	NACA4209	0.72	45	8	8	1.2971	0.00811	13909033.4062609	295266.552367377
0	1826.21391149513	NACA4212	1.2	45	10	6	1.1106	0.00514	4003840.1834761	287050.244905785
0	1826.37489553356	NACA3306	0.72	45	12	6	0.9866	0.00604	9267302.41118512	299458.64998485
0	1828.01389449463	NACA3209	0.54	45	6	12	1.6046	0.01209	32919777.8900875	299017.190797693
0	1828.02619621192	NACA4210	0.8	40	8	10	1.5086	0.00997	9999312.70122153	325407.900643463
0	1828.59124119224	NACA4209	0.9	40	10	8	1.2993	0.00791	6318525.70712397	324914.92963247
0	1829.15829740278	NACA2206	0.48	45	8	10	1.2943	0.00944	31227769.1464635	300445.213819283
0	1831.19998593299	NACA3209	1.08	45	12	6	0.9839	0.00578	4107529.26655631	296212.455171696
0	1831.43731646214	NACA2206	0.6	40	10	10	1.2972	0.00896	14193705.0576331	328886.688002094
0	1831.63654173103	NACA3307	0.42	45	6	12	1.6013	0.01316	54306492.1407988	301757.961991907
0	1831.7708146564	NACA2308	0.8	45	10	8	1.1071	0.00716	8980250.1359935	297370.282025902
0	1833.16372695553	NACA2405	0.4	40	8	12	1.5042	0.0135	39880594.3661075	336913.230647207
0	1833.19973261216	NACA4309	0.9	45	10	6	1.1062	0.0066	7089738.09706267	293646.947566414
0	1833.28048901789	NACA4209	0.72	40	8	10	1.5041	0.00999	12308007.1245086	323765.985769781
0	1833.6465329169	NACA4208	0.64	45	8	8	1.291	0.00824	17520834.1242737	293470.129979466
0	1833.72230832169	NACA3208	0.48	45	6	12	1.5994	0.01229	41529073.7698441	298068.666283017
0	1834.33134757908	NACA2207	0.56	40	8	12	1.5032	0.01165	20333715.0709757	329623.049650316
0	1834.55444651965	NACA2404	0.4	40	10	10	1.2949	0.01203	31879212.5563063	342201.959331283
0	1834.68163376614	NACA2306	0.48	40	8	12	1.5029	0.01247	27670922.0076484	332571.396958781
0	1834.78741922966	NACA2211	1.1	45	10	8	1.1052	0.00708	4741732.63943398	296022.864995037
0	1835.3102481251	NACA3305	0.6	45	12	6	0.9816	0.00601	13277284.6416175	296651.343585903
0	1836.21633718542	NACA2210	1	45	10	8	1.1043	0.00712	5732824.26530004	295845.385969531
0	1836.58735742672	NACA4208	0.8	40	10	8	1.2934	0.00796	7960570.99396219	322538.84810281
0	1837.48648647942	NACA2405	0.5	45	10	8	1.1035	0.00778	22914684.6935021	299377.48536022
0	1837.86275415744	NACA2404	0.32	45	8	10	1.2879	0.01363	69915049.6317648	317727.032958248
0	1838.16956095439	NACA3208	0.96	45	12	6	0.98	0.00593	5177985.45932069	295256.633465361
0	1838.75663577342	NACA4211	1.1	45	10	6	1.1027	0.00504	4731006.67888514	282820.703353027
0	1839.46887832269	NACA4208	0.64	40	8	10	1.4988	0.01001	15522431.6798178	321825.472284231
0	1840.18555372918	NACA2307	0.7	45	10	8	1.1018	0.00724	11673154.8021142	295406.678194247
0	1840.41871684958	NACA3207	0.42	45	6	12	1.5933	0.01253	54035180.1211108	296981.921022003
0	1840.85491116686	NACA4207	0.56	45	8	8	1.2857	0.00824	22790406.6101114	291384.628260328
0	1840.97939703793	NACA4210	1	45	10	6	1.1013	0.00502	5717250.17058312	282060.411265252
0	1841.45570302318	NACA2209	0.9	45	10	8	1.101	0.00711	7056410.81618694	294271.837424528
0	1841.46634360369	NACA4305	0.5	40	10	8	1.2898	0.00931	20322339.4449604	327254.918685639
0	1841.68735750743	NACA2206	0.48	40	8	12	1.4969	0.01181	27560451.8951687	327827.413763194
0	1841.93200900843	NACA4308	0.8	45	10	6	1.1007	0.00666	8928336.48693708	291475.525944288
0	1842.2361392005	NACA4412	1.44	40	12	6	1.1511	0.00722	2040873.95577959	323989.170443426
0	1843.49925451076	NACA2205	0.5	40	10	10	1.2883	0.00945	20298705.1534676	327248.811005489
0	1843.77030929837	NACA4207	0.7	40	10	8	1.2881	0.00794	10354874.4462255	320111.471222567
0	1844.70002721987	NACA3306	0.36	45	6	12	1.5894	0.01404	73367857.2240037	301100.187586587
0	1845.54050556514	NACA4207	0.56	40	8	10	1.4936	0.01002	20203856.3265096	319892.547074005
0	1846.74749944227	NACA3304	0.48	45	12	6	0.9752	0.00613	20610495.5915491	294200.32896537
0	1847.52546062517	NACA2305	0.4	40	8	12	1.4919	0.01362	39554486.5940671	332695.190372031
0	1847.64103470143	NACA3207	0.84	45	12	6	0.9747	0.00599	6726507.19160333	292950.641359473
0	1848.15597576189	NACA4411	1.32	40	12	6	1.1472	0.00719	2420579.71640586	321903.047433995
0	1848.3353036904	NACA4206	0.48	45	8	8	1.2802	0.00819	30887576.3434308	288993.156492111
0	1848.44152414021	NACA2306	0.6	45	10	8	1.0966	0.00731	15813474.3209072	293441.318751971
0	1849.07659878721	NACA2208	0.8	45	10	8	1.0962	0.00711	8891834.70244429	292077.073438654
0	1849.71167343421	NACA4307	0.7	45	10	6	1.0958	0.00664	11609587.0685757	289117.580042325
0	1850.34674808121	NACA2404	0.4	45	10	8	1.0954	0.00817	35541381.9852489	297975.298985161
0	1851.49537074524	NACA4206	0.6	40	10	8	1.2824	0.0079	14031766.3937008	317425.268848951
0	1853.71384992998	NACA4206	0.48	40	8	10	1.4866	0.01022	27370811.5354117	317998.029892827
0	1854.22760300434	NACA4410	1.2	40	12	6	1.1432	0.00714	2918689.10867518	319662.461461407
0	1857.17380053649	NACA2305	0.5	45	10	8	1.0911	0.00739	22657192.9941823	291410.044196124
0	1857.46992255212	NACA3206	0.72	45	12	6	0.9692	0.00599	9103861.23750315	290131.820875072
