NACA 2210                                       
 Alfa =  11.00000 Re =  8452390.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00105  0.16025
   0.99416  0.00202  0.14955
   0.98350  0.00378  0.12903
   0.97075  0.00585  0.10346
   0.95659  0.00811  0.07475
   0.94172  0.01044  0.04471
   0.92656  0.01277  0.01433
   0.91127  0.01508 -0.01546
   0.89593  0.01735 -0.04448
   0.88057  0.01958 -0.07290
   0.86520  0.02178 -0.10043
   0.84982  0.02393 -0.12707
   0.83443  0.02604 -0.15316
   0.81903  0.02811 -0.17843
   0.80362  0.03014 -0.20329
   0.78821  0.03213 -0.22764
   0.77279  0.03408 -0.25207
   0.75737  0.03598 -0.27557
   0.74195  0.03785 -0.29929
   0.72652  0.03968 -0.32292
   0.71109  0.04146 -0.34627
   0.69566  0.04321 -0.36974
   0.68023  0.04491 -0.39322
   0.66479  0.04656 -0.41693
   0.64936  0.04818 -0.44072
   0.63392  0.04974 -0.46502
   0.61849  0.05127 -0.48923
   0.60306  0.05274 -0.51415
   0.58763  0.05417 -0.53935
   0.57221  0.05555 -0.56473
   0.55678  0.05687 -0.59076
   0.54137  0.05815 -0.61775
   0.52596  0.05937 -0.64506
   0.51055  0.06054 -0.67317
   0.49516  0.06165 -0.70206
   0.47977  0.06270 -0.73166
   0.46439  0.06369 -0.76230
   0.44903  0.06461 -0.79419
   0.43367  0.06547 -0.82679
   0.41833  0.06626 -0.86120
   0.40300  0.06698 -0.89659
   0.38769  0.06762 -0.93366
   0.37240  0.06819 -0.97247
   0.35712  0.06867 -1.01337
   0.34187  0.06907 -1.05618
   0.32664  0.06938 -1.10186
   0.31144  0.06960 -1.15036
   0.29628  0.06972 -1.20192
   0.28114  0.06974 -1.25787
   0.26605  0.06965 -1.31855
   0.25101  0.06945 -1.38542
   0.23605  0.06913 -1.46013
   0.22119  0.06868 -1.54550
   0.20655  0.06811 -1.64872
   0.19234  0.06740 -1.78785
   0.17852  0.06640 -1.89686
   0.16491  0.06510 -1.99543
   0.15146  0.06349 -2.08951
   0.13815  0.06156 -2.18131
   0.12501  0.05932 -2.27473
   0.11207  0.05675 -2.37014
   0.09937  0.05387 -2.47217
   0.08700  0.05068 -2.58225
   0.07506  0.04721 -2.70576
   0.06373  0.04350 -2.84613
   0.05322  0.03964 -3.00767
   0.04377  0.03577 -3.19432
   0.03556  0.03202 -3.40652
   0.02865  0.02850 -3.64390
   0.02293  0.02527 -3.90227
   0.01823  0.02232 -4.17825
   0.01438  0.01963 -4.46684
   0.01119  0.01715 -4.77770
   0.00855  0.01485 -5.21174
   0.00636  0.01268 -5.72818
   0.00455  0.01062 -6.01007
   0.00307  0.00864 -6.34816
   0.00189  0.00672 -6.66947
   0.00101  0.00485 -6.89158
   0.00040  0.00303 -6.92267
   0.00007  0.00127 -6.66072
   0.00001 -0.00042 -6.11321
   0.00021 -0.00212 -5.25876
   0.00074 -0.00384 -4.07521
   0.00160 -0.00552 -2.76974
   0.00281 -0.00714 -1.59783
   0.00436 -0.00866 -0.68731
   0.00624 -0.01010 -0.04308
   0.00846 -0.01145  0.38737
   0.01106 -0.01275  0.66600
   0.01411 -0.01399  0.83687
   0.01769 -0.01520  0.93680
   0.02195 -0.01638  0.98594
   0.02706 -0.01754  1.00000
   0.03329 -0.01869  0.98920
   0.04091 -0.01982  0.96098
   0.05019 -0.02089  0.92178
   0.06119 -0.02187  0.87716
   0.07375 -0.02274  0.83240
   0.08752 -0.02347  0.79024
   0.10210 -0.02411  0.75247
   0.11721 -0.02467  0.71846
   0.13264 -0.02520  0.68805
   0.14818 -0.02573  0.66031
   0.16367 -0.02628  0.63423
   0.17906 -0.02688  0.60863
   0.19433 -0.02755  0.58156
   0.20948 -0.02824  0.54872
   0.22460 -0.02884  0.52308
   0.23975 -0.02932  0.50080
   0.25494 -0.02970  0.48073
   0.27017 -0.03000  0.46252
   0.28545 -0.03020  0.44557
   0.30077 -0.03033  0.43013
   0.31612 -0.03039  0.41607
   0.33150 -0.03037  0.40241
   0.34691 -0.03030  0.39024
   0.36235 -0.03016  0.37864
   0.37781 -0.02997  0.36788
   0.39330 -0.02973  0.35780
   0.40880 -0.02944  0.34808
   0.42432 -0.02910  0.33922
   0.43986 -0.02873  0.33054
   0.45542 -0.02831  0.32262
   0.47099 -0.02786  0.31503
   0.48657 -0.02737  0.30769
   0.50217 -0.02686  0.30051
   0.51777 -0.02631  0.29413
   0.53339 -0.02574  0.28770
   0.54902 -0.02514  0.28150
   0.56466 -0.02451  0.27577
   0.58030 -0.02387  0.26971
   0.59595 -0.02320  0.26450
   0.61161 -0.02252  0.25883
   0.62728 -0.02182  0.25378
   0.64295 -0.02109  0.24896
   0.65862 -0.02036  0.24343
   0.67430 -0.01961  0.23883
   0.68998 -0.01884  0.23429
   0.70567 -0.01806  0.22933
   0.72136 -0.01727  0.22502
   0.73705 -0.01646  0.22019
   0.75274 -0.01565  0.21603
   0.76843 -0.01482  0.21155
   0.78412 -0.01397  0.20726
   0.79981 -0.01312  0.20316
   0.81550 -0.01225  0.19927
   0.83118 -0.01138  0.19459
   0.84687 -0.01049  0.19107
   0.86255 -0.00958  0.18706
   0.87822 -0.00867  0.18382
   0.89389 -0.00774  0.18025
   0.90954 -0.00680  0.17651
   0.92514 -0.00585  0.17402
   0.94063 -0.00489  0.17142
   0.95581 -0.00393  0.16957
   0.97026 -0.00301  0.16907
   0.98326 -0.00216  0.16977
   0.99408 -0.00144  0.17357
   1.00000 -0.00105  0.16025
