NACA 2210                                       
 Alfa =   7.00000 Re =  8452390.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00105  0.17455
   0.99416  0.00202  0.15901
   0.98350  0.00378  0.13001
   0.97075  0.00585  0.09710
   0.95659  0.00811  0.06353
   0.94172  0.01044  0.03119
   0.92656  0.01277  0.00073
   0.91127  0.01508 -0.02751
   0.89593  0.01735 -0.05381
   0.88057  0.01958 -0.07876
   0.86520  0.02178 -0.10240
   0.84982  0.02393 -0.12474
   0.83443  0.02604 -0.14640
   0.81903  0.02811 -0.16708
   0.80362  0.03014 -0.18723
   0.78821  0.03213 -0.20685
   0.77279  0.03408 -0.22654
   0.75737  0.03598 -0.24515
   0.74195  0.03785 -0.26398
   0.72652  0.03968 -0.28270
   0.71109  0.04146 -0.30101
   0.69566  0.04321 -0.31942
   0.68023  0.04491 -0.33772
   0.66479  0.04656 -0.35620
   0.64936  0.04818 -0.37462
   0.63392  0.04974 -0.39341
   0.61849  0.05127 -0.41202
   0.60306  0.05274 -0.43115
   0.58763  0.05417 -0.45047
   0.57221  0.05555 -0.46970
   0.55678  0.05687 -0.48949
   0.54137  0.05815 -0.50992
   0.52596  0.05937 -0.53042
   0.51055  0.06054 -0.55139
   0.49516  0.06165 -0.57303
   0.47977  0.06270 -0.59500
   0.46439  0.06369 -0.61770
   0.44903  0.06461 -0.64112
   0.43367  0.06547 -0.66488
   0.41833  0.06626 -0.69006
   0.40300  0.06698 -0.71569
   0.38769  0.06762 -0.74230
   0.37240  0.06819 -0.77030
   0.35712  0.06867 -0.79933
   0.34187  0.06907 -0.82968
   0.32664  0.06938 -0.86199
   0.31144  0.06960 -0.89604
   0.29628  0.06972 -0.93173
   0.28114  0.06974 -0.97099
   0.26605  0.06965 -1.01288
   0.25101  0.06945 -1.05918
   0.23605  0.06913 -1.11102
   0.22119  0.06868 -1.17054
   0.20655  0.06811 -1.24395
   0.19234  0.06740 -1.34788
   0.17852  0.06640 -1.42075
   0.16491  0.06510 -1.48219
   0.15146  0.06349 -1.53675
   0.13815  0.06156 -1.58584
   0.12501  0.05932 -1.63249
   0.11207  0.05675 -1.67633
   0.09937  0.05387 -1.72003
   0.08700  0.05068 -1.76269
   0.07506  0.04721 -1.80739
   0.06373  0.04350 -1.85119
   0.05322  0.03964 -1.90055
   0.04377  0.03577 -1.98648
   0.03556  0.03202 -2.07471
   0.02865  0.02850 -2.15091
   0.02293  0.02527 -2.23681
   0.01823  0.02232 -2.32840
   0.01438  0.01963 -2.42341
   0.01119  0.01715 -2.51981
   0.00855  0.01485 -2.61274
   0.00636  0.01268 -2.69955
   0.00455  0.01062 -2.77024
   0.00307  0.00864 -2.80552
   0.00189  0.00672 -2.79410
   0.00101  0.00485 -2.69578
   0.00040  0.00303 -2.48618
   0.00007  0.00127 -2.13059
   0.00001 -0.00042 -1.66641
   0.00021 -0.00212 -1.10638
   0.00074 -0.00384 -0.47802
   0.00160 -0.00552  0.09478
   0.00281 -0.00714  0.52235
   0.00436 -0.00866  0.79170
   0.00624 -0.01010  0.93440
   0.00846 -0.01145  0.99174
   0.01106 -0.01275  0.99768
   0.01411 -0.01399  0.97328
   0.01769 -0.01520  0.93143
   0.02195 -0.01638  0.88021
   0.02706 -0.01754  0.82503
   0.03329 -0.01869  0.76756
   0.04091 -0.01982  0.71116
   0.05019 -0.02089  0.65806
   0.06119 -0.02187  0.61016
   0.07375 -0.02274  0.56861
   0.08752 -0.02347  0.53383
   0.10210 -0.02411  0.50464
   0.11721 -0.02467  0.47970
   0.13264 -0.02520  0.45762
   0.14818 -0.02573  0.43742
   0.16367 -0.02628  0.41779
   0.17906 -0.02688  0.39736
   0.19433 -0.02755  0.37347
   0.20948 -0.02824  0.34075
   0.22460 -0.02884  0.31803
   0.23975 -0.02932  0.29965
   0.25494 -0.02970  0.28392
   0.27017 -0.03000  0.27033
   0.28545 -0.03020  0.25792
   0.30077 -0.03033  0.24712
   0.31612 -0.03039  0.23768
   0.33150 -0.03037  0.22858
   0.34691 -0.03030  0.22082
   0.36235 -0.03016  0.21371
   0.37781 -0.02997  0.20723
   0.39330 -0.02973  0.20141
   0.40880 -0.02944  0.19573
   0.42432 -0.02910  0.19107
   0.43986 -0.02873  0.18628
   0.45542 -0.02831  0.18229
   0.47099 -0.02786  0.17851
   0.48657 -0.02737  0.17493
   0.50217 -0.02686  0.17136
   0.51777 -0.02631  0.16866
   0.53339 -0.02574  0.16567
   0.54902 -0.02514  0.16305
   0.56466 -0.02451  0.16064
   0.58030 -0.02387  0.15810
   0.59595 -0.02320  0.15610
   0.61161 -0.02252  0.15384
   0.62728 -0.02182  0.15205
   0.64295 -0.02109  0.15033
   0.65862 -0.02036  0.14819
   0.67430 -0.01961  0.14677
   0.68998 -0.01884  0.14536
   0.70567 -0.01806  0.14370
   0.72136 -0.01727  0.14251
   0.73705 -0.01646  0.14100
   0.75274 -0.01565  0.14007
   0.76843 -0.01482  0.13892
   0.78412 -0.01397  0.13801
   0.79981 -0.01312  0.13734
   0.81550 -0.01225  0.13688
   0.83118 -0.01138  0.13610
   0.84687 -0.01049  0.13615
   0.86255 -0.00958  0.13620
   0.87822 -0.00867  0.13699
   0.89389 -0.00774  0.13799
   0.90954 -0.00680  0.13927
   0.92514 -0.00585  0.14196
   0.94063 -0.00489  0.14543
   0.95581 -0.00393  0.15058
   0.97026 -0.00301  0.15767
   0.98326 -0.00216  0.16608
   0.99408 -0.00144  0.17373
   1.00000 -0.00105  0.17455
